"typeResult","idGame","slugTeam","idTeam","teamName","cityTeam","minExact","ptsOffTOV","ptsSecondChance","ptsFastBreak","ptsPaint","ptsOffTOVOpponent","ptsSecondChanceOpponent","ptsFastBreakOpponent","ptsPaintOpponent","blk","blka","pf","pfd"
"team",22200779,"CLE",1610612739,"Cavaliers","Cleveland",240,20,15,16,64,19,8,17,44,7,5,17,23
"team",22200782,"NOP",1610612740,"Pelicans","New Orleans",240,13,16,22,68,27,18,8,38,5,3,26,24
"team",22200782,"DAL",1610612742,"Mavericks","Dallas",240,27,18,8,38,13,16,22,68,3,5,24,26
"team",22200783,"GSW",1610612744,"Warriors","Golden State",240,19,8,7,44,16,12,15,54,4,2,23,19
"team",22200783,"DEN",1610612743,"Nuggets","Denver",240,16,12,15,54,19,8,7,44,2,4,19,23
"team",22200792,"UTA",1610612762,"Jazz","Utah",240,12,14,15,46,13,11,11,56,2,5,22,18
"team",22200792,"ATL",1610612737,"Hawks","Atlanta",240,13,11,11,56,12,14,15,46,5,2,18,22
"team",22200787,"WAS",1610612764,"Wizards","Washington",240,7,19,6,52,14,10,12,46,3,2,19,17
"team",22200787,"POR",1610612757,"Trail Blazers","Portland",240,14,10,12,46,7,19,6,52,2,3,17,19
"team",22200785,"DET",1610612765,"Pistons","Detroit",240,13,17,2,56,30,12,15,58,3,2,22,20
"team",22200785,"CHA",1610612766,"Hornets","Charlotte",240,30,12,15,58,13,17,2,56,2,3,20,22
"team",22200788,"PHX",1610612756,"Suns","Phoenix",240,16,11,9,38,6,5,14,32,6,3,22,21
"team",22200788,"BOS",1610612738,"Celtics","Boston",240,6,5,14,32,16,11,9,38,3,6,21,22
"team",22200791,"SAS",1610612759,"Spurs","San Antonio",240,17,14,8,80,26,21,20,64,0,3,25,13
"team",22200791,"PHI",1610612755,"76ers","Philadelphia",240,26,21,20,64,17,14,8,80,3,0,13,25
"team",22200789,"TOR",1610612761,"Raptors","Toronto",240,14,15,20,38,15,11,10,64,7,4,25,26
"team",22200789,"HOU",1610612745,"Rockets","Houston",240,15,11,10,64,14,15,20,38,4,7,26,25
"team",22200790,"ORL",1610612753,"Magic","Orlando",240,26,28,2,56,19,21,10,44,3,7,24,27
"team",22200790,"MIN",1610612750,"Timberwolves","Minnesota",240,19,21,10,44,26,28,2,56,7,3,27,24
"team",22200786,"SAC",1610612758,"Kings","Sacramento",240,20,11,17,40,23,13,28,44,5,5,15,18
"team",22200786,"IND",1610612754,"Pacers","Indiana",240,23,13,28,44,20,11,17,40,5,5,18,15
"team",22200798,"NOP",1610612740,"Pelicans","New Orleans",240,14,16,12,62,12,12,23,58,0,3,22,20
"team",22200798,"LAL",1610612747,"Lakers","Los Angeles",240,12,12,23,58,14,16,12,62,3,0,20,22
"team",22200793,"WAS",1610612764,"Wizards","Washington",240,22,13,6,44,23,12,27,46,3,10,21,28
"team",22200793,"BKN",1610612751,"Nets","Brooklyn",240,23,12,27,46,22,13,6,44,10,3,28,21
"team",22200794,"PHX",1610612756,"Suns","Phoenix",240,22,11,5,54,21,20,10,30,2,2,23,27
"team",22200794,"DET",1610612765,"Pistons","Detroit",240,21,20,10,30,22,11,5,54,2,2,27,23
"team",22200795,"NYK",1610612752,"Knicks","New York",265,13,15,5,44,14,18,12,42,3,4,30,20
"team",22200795,"LAC",1610612746,"Clippers","LA",265,14,18,12,42,13,15,5,44,4,3,20,30
"team",22200796,"POR",1610612757,"Trail Blazers","Portland",240,17,0,6,48,10,14,8,52,3,3,19,19
"team",22200796,"CHI",1610612741,"Bulls","Chicago",240,10,14,8,52,17,0,6,48,3,3,19,19
"team",22200799,"OKC",1610612760,"Thunder","Oklahoma City",240,25,21,27,62,14,16,12,68,6,8,19,18
"team",22200799,"HOU",1610612745,"Rockets","Houston",240,14,16,12,68,25,21,27,62,8,6,18,19
"team",22200797,"MIL",1610612749,"Bucks","Milwaukee",240,13,14,22,54,12,16,11,58,4,2,14,23
"team",22200797,"MIA",1610612748,"Heat","Miami",240,12,16,11,58,13,14,22,54,2,4,23,14
"team",22200801,"DEN",1610612743,"Nuggets","Denver",240,18,12,19,48,11,12,11,56,6,7,15,18
"team",22200801,"ATL",1610612737,"Hawks","Atlanta",240,11,12,11,56,18,12,19,48,7,6,18,15
"team",22200800,"GSW",1610612744,"Warriors","Golden State",240,19,7,12,56,11,16,11,46,5,1,24,18
"team",22200800,"DAL",1610612742,"Mavericks","Dallas",240,11,16,11,46,19,7,12,56,1,5,18,24
